number,value,ELITE_SIZE,POP_SIZE,P_CROSSOVER_MAX,P_CROSSOVER_MIN,crossover_type,k,mutation_rate,rosenbrock_mean,salomon_mean,whitley_mean
1448,32.153077873388916,2,26,0.8035819739861527,0.24716733974911242,one_point,2,0.007691853634012714,31.84717319683849,0.2998733467589746,64.31218707656929
642,32.188043749132106,2,20,0.8103997983973518,0.1366619218341524,two_point,2,0.011773585807687751,36.76915751532996,0.2998733462054594,59.49510038586091
461,32.24601633871655,0,26,0.8128668001222675,0.14765768675498944,two_point,2,0.007472469702472337,51.27117592894647,0.2998733466314458,45.166999740571754
884,32.31315367198809,2,26,0.8123457639339765,0.2621205102002647,one_point,2,0.007512451527803759,44.93858835594421,0.29987335019758166,51.700999309822485
556,32.337311324282204,0,30,0.8095102333572987,0.1444707508784189,two_point,2,0.011435858248681123,30.72797015718528,0.3198736812976631,65.96409013436366
647,32.33836235613842,2,30,0.811875113459329,0.13187672799474598,one_point,2,0.0121280344520194,19.412132150093413,0.2998733459936194,77.30308157232822
792,32.41750501993656,4,22,0.8498584031647046,0.2300895412821476,two_point,3,0.013823162601330333,41.354043677219956,0.31987334718857563,55.57859803540115
1378,32.43375715427246,2,30,0.7833885554560087,0.1464865249456194,two_point,4,0.01661290122900405,35.64496754926723,0.33987334680614345,61.31643056674402
1389,32.447193748248786,2,28,0.77887929324014,0.26979260210510325,one_point,2,0.015743230193544986,34.24111405869023,0.31987334978606535,62.78059383627006
435,32.4978732896349,4,24,0.798687394448277,0.2564017867545942,two_point,2,0.01152503278393198,40.28996512077635,0.2798733481395408,56.92378139998881
340,32.519049863424144,0,30,0.8275159679948896,0.2730118951505738,two_point,3,0.012833448751735005,40.82141467497338,0.2798733460013052,56.455861569297745
918,32.538868076383544,2,30,0.8178033984105597,0.2696675225738698,one_point,2,0.01701630314510412,13.807540453119955,0.27987335736342145,83.52919041866724
1009,32.604398908752785,4,26,0.8250110457454444,0.27516952897478175,one_point,4,0.017439567756958922,39.91461354551238,0.2598733470427921,57.63870983370318
1310,32.65217460618934,2,22,0.8182950509762331,0.27537716719597116,one_point,2,0.01415959850942235,42.70891204646843,0.25987334664281386,54.98773842545678
1118,32.69495367987844,2,20,0.8007156777932507,0.23236461182888823,one_point,2,0.01771741292812064,25.791366210801403,0.3798733485098722,71.91362148032404
90,32.70878097337291,6,30,0.8190591555590172,0.17525423973406848,two_point,3,0.005580200672423551,31.228661330922204,0.359873346150576,66.53780824304594
1127,32.746253034239025,0,26,0.7671320348374197,0.2635781462839074,one_point,2,0.008937982488483574,47.65949780916297,0.2798733466934331,50.299387946860676
1289,32.86952100519894,2,26,0.816762009577576,0.17207644404106442,two_point,3,0.010106701627876745,25.22587893617714,0.3398733465193675,73.0428107329003
1302,32.871593829162286,0,22,0.8179437061472428,0.27658095489894474,two_point,2,0.010483332417774244,41.71371300218594,0.2598733470650966,56.64119513823581
913,32.91910226438878,2,20,0.8067658681976825,0.2694818989091872,one_point,2,0.012531016977655091,36.32709634001894,0.2598733480268875,62.17033710512053
1144,32.945264360845584,2,26,0.7962631973774877,0.269464070561985,one_point,2,0.01295581997000111,33.0932108245275,0.29987334644814345,65.4427089115611
574,32.94945566357372,0,30,0.8031407775556997,0.14903101386747533,two_point,3,0.00891516818158042,18.60847646646554,0.29987334624456796,79.94001717801106
1142,32.95209341472333,2,26,0.7950569245890468,0.28145279874532325,one_point,2,0.01365709635603267,31.8554359815103,0.3198733489594951,66.68097091370021
1408,32.99004625498498,2,26,0.7888781835400317,0.2612552119150912,one_point,2,0.0066368677512575755,36.036266378694926,0.299873345974041,62.633999040285985
1311,33.02607018565694,2,22,0.7860735854807726,0.2666250408578943,one_point,2,0.013839312019241896,37.88243491032892,0.23987334709310498,60.95590229954881
773,33.196575700333995,4,30,0.807142662141614,0.1416541616493582,two_point,4,0.009062761337419383,30.670128902500938,0.3398733465723923,68.57972485192866
1295,33.20133420023657,6,26,0.8182771114833317,0.2811824410007922,two_point,3,0.017985367567958804,13.695010865957817,0.27987335147226255,85.62911838327963
35,33.21349311244071,4,24,0.8657132022843238,0.16738251241257063,two_point,3,0.019408982580199713,35.65110635658503,0.27987335250895173,63.70949962822815
327,33.229552666463434,0,24,0.9122142065578082,0.27890637915000016,two_point,3,0.004909866975632291,37.64883508731853,0.37987334614468216,61.65994956592709
697,33.287072989218146,0,26,0.8063737984591313,0.12479140069788353,two_point,4,0.01866708525915036,48.03542911546803,0.29987433483443227,51.525915517351976
533,33.308950002307114,6,30,0.8281616665541361,0.2024537080658307,two_point,4,0.020215312686430266,44.82148226242616,0.3398733471093488,54.76549439738583
46,33.35359321795905,2,24,0.8034949609384883,0.1254275973701196,two_point,2,0.013567028501081144,29.146196087317186,0.2998733471273051,70.61471021943265
735,33.42463371912546,2,22,0.8198978057018841,0.13505898953506615,two_point,2,0.016322386226609437,26.916908495332923,0.3198733495342596,73.0371193125092
20,33.54082000198837,0,22,0.7037980795889759,0.14186897904454837,two_point,3,0.020608506927120383,37.625725143792884,0.2798733480869318,62.7168615140853
775,33.54381299711813,4,30,0.8088117019600148,0.14267425829465022,two_point,4,0.011090341622741168,32.10885120545688,0.3398733460494805,68.18271443984804
627,33.56516881738512,4,22,0.7786988488663084,0.13797936394681037,two_point,3,0.010360585745370368,51.52129268011023,0.3198733496916494,48.8543404223535
66,33.56952787450511,2,28,0.7926372685403718,0.10136464727023264,one_point,5,0.027966502495422884,25.34800126106004,0.37987336077156164,74.98070900168373
376,33.59105513383074,4,26,0.9201468967292722,0.1102900849189902,two_point,3,0.007488951523652813,41.487157684660104,0.2598733488531178,59.026134367979
1381,33.609684061027146,2,30,0.8127277931902958,0.13215823270028787,two_point,5,0.020071128945148693,45.35112677256892,0.3398733463604334,55.13805206415208
805,33.721614873867054,2,24,0.8154476314379056,0.27111583579180093,two_point,2,0.00648862138517773,45.49167852592868,0.319873346193555,55.35329274947894
1353,33.751153586302806,4,20,0.806652993667195,0.2588594569557872,one_point,2,0.00851937151751441,48.414347320583474,0.25987334601652773,52.57924009230842
1489,33.76610840326713,2,20,0.8092030855154541,0.2577456601688561,one_point,2,0.005668422455354184,28.10106395742335,0.35987334590934056,72.83738790646872
150,33.85453300271905,6,24,0.8784159198857565,0.19328085907601664,two_point,3,0.016494752059729258,51.35612220895016,0.31987334663051714,49.88760345257648
137,33.911157688366465,4,24,0.8115531095394439,0.1460842554916707,two_point,3,0.011748122945324114,27.450627995651608,0.3398733468054892,73.9429717226423
1334,33.92519548467181,2,20,0.7917672334545987,0.2538466978137506,one_point,2,0.005390159759973397,42.822277631383365,0.3798733460088003,58.57343547662326
1363,33.93283588620823,4,26,0.8085921863342287,0.26358984196187263,one_point,2,0.009134234126780478,41.06188780694216,0.2598733466436814,60.476746505038854
232,34.04372483536435,0,28,0.8615202765236143,0.12462561351898752,two_point,6,0.012079332316552855,34.167282391406324,0.3198733459123513,67.64401876877439
730,34.07710111548863,2,22,0.8204516470270626,0.13615177745256057,two_point,2,0.016525140091228806,37.680990391201576,0.2998733601773889,64.25043959508693
1445,34.14701801625467,2,26,0.7257865752467526,0.2505618408374809,one_point,2,0.007076947167703663,47.64605328691907,0.2598733458997406,54.535127415945205
213,34.15072484588095,2,28,0.8440256385633503,0.12064279708203489,two_point,2,0.014964385430419135,48.83896264118688,0.25987334897885683,53.35333854747713
241,34.16468825254561,0,28,0.8530376065364168,0.12561388327499776,one_point,6,0.009125753187884443,38.447833675684315,0.3998733465227554,63.646357735429774
1356,34.1663263101704,4,26,0.8074127873745359,0.2643862028718588,one_point,2,0.008409744536318334,48.453197956473126,0.279873351734559,53.765907622303494
259,34.225262383392355,6,22,0.8270047066101236,0.1581255425881279,two_point,3,0.017868890065754723,28.67093486915231,0.319873553650085,73.68497872737467
1123,34.22687918824722,2,26,0.8025973847253643,0.2755219127422477,one_point,2,0.01698577339796073,13.265181996222722,0.35987334691508266,89.05558222160384
235,34.384599055691446,0,28,0.8596557818800292,0.11239875260086564,two_point,6,0.009250656380298306,29.75203129368891,0.31987334587169586,73.08189252751374
1041,34.388810987543984,2,30,0.8153405518369163,0.28410214616073104,two_point,2,0.01234482913444806,48.787461939224,0.2398733460551939,54.13909767735275
582,34.42799439036633,0,30,0.8050243973087533,0.18991633991832496,two_point,3,0.013990221940318412,44.757888764193005,0.31987334879899787,58.206221058106976
637,34.460196592262655,2,20,0.7870851917309437,0.13807031242287351,two_point,3,0.010660851688465608,44.210199124527335,0.3198733463187916,58.85051730594184
588,34.49594358077049,4,30,0.8232395246046282,0.24121108643237818,two_point,3,0.013620468789190857,33.40664410936053,0.23987335642629035,69.84131327652467
1318,34.58147075040335,2,30,0.7896494551693145,0.13881315036381375,one_point,2,0.020282540336248565,27.922258255298402,0.25987335447122806,75.56228064144042
139,34.645407702699,4,24,0.8114128913688323,0.25810137263279137,one_point,4,0.012266513624686552,44.819437487938316,0.31987334620804325,58.796912273950646
550,34.650916630137964,0,30,0.8102927923994173,0.23476615116373245,uniform,2,0.016588512803757234,31.57300516950046,0.33987334606114844,72.0398713748523
1160,34.76180552728868,2,26,0.7818868582877606,0.26386945004737566,one_point,2,0.01065228393178043,31.065202381613922,0.3198733511826791,72.90034084906942
197,34.961146129750325,6,24,0.8604843465263868,0.20742889435879916,two_point,2,0.018231571112924262,26.268820372118228,0.3598733483041891,78.25474466882856
239,34.96262570042788,0,28,0.854456900140053,0.12412383111179436,two_point,6,0.009355203434739645,27.645686482620125,0.35987334821823763,76.88231727044527
1420,35.063244962142704,2,26,0.7936959321712548,0.25295685596402157,one_point,2,0.010077175352462362,57.14860397028269,0.2798733462458288,47.7612575698996
414,35.115230384738055,4,30,0.8089451602387742,0.14858879478844456,one_point,3,0.009486352084315268,46.35799732953275,0.29987337788736484,58.687820446794056
321,35.13650571072509,0,24,0.9117111884679753,0.25991924856725684,two_point,3,0.01617067670086273,32.32941930299501,0.2798733461681316,72.80022448301213
997,35.145590536992245,4,26,0.8184410282554417,0.19916417235503195,one_point,2,0.010906223436474056,47.15761189450293,0.2798733469828297,57.99928636949098
201,35.17420158985779,2,24,0.7685015956058372,0.13778224131600003,one_point,2,0.01813591635422076,36.12697146517961,0.29987334775232155,69.09575995664143
77,35.218403619124,4,20,0.8493269004414936,0.28302154346281705,uniform,4,0.02321394476755481,34.59744013360316,0.3198733495652012,70.73789737420363
1393,35.22703955567395,2,26,0.7801167581428485,0.2687920162547597,one_point,2,0.018305693185140783,43.842184338444135,0.29987335651651975,61.53906097206118
1064,35.26676317173806,6,26,0.799056593198906,0.206075975549667,two_point,4,0.009103720659645587,38.52480500012721,0.35987334600295917,66.91561116908402
748,35.27546220427792,6,24,0.8294219465095495,0.12131818049676013,two_point,2,0.006825033477018743,44.80953920469641,0.27987334618952403,60.73697406194784
920,35.36425529039983,2,30,0.8032334921594253,0.2764503606209496,one_point,2,0.01739206990079881,55.314724655690874,0.33987335502727445,50.43816786048135
557,35.424887376186966,0,30,0.8960456008263387,0.28388978285552036,two_point,2,0.011412603797424519,37.91857830406336,0.27987334653604107,68.0762104779615
420,35.72744487764972,2,20,0.8083766908702613,0.2864921623001421,two_point,3,0.009781685074225086,54.649076344272295,0.29987334661100695,52.23338494206585
867,35.82146911185748,2,26,0.8277688281894555,0.2724103569412612,one_point,2,0.0030834943348873553,49.229754423100395,0.3598733459004803,57.874779566571576
543,35.87684562707642,6,30,0.8277584629721869,0.20610609512770103,uniform,4,0.016964435106817274,36.014887420694784,0.31987334767995795,71.29577611285453
1432,35.90129236557474,2,26,0.7830970209206819,0.26327248038858886,one_point,2,0.014621361493702622,41.87564075722523,0.31987335012807827,65.50836298937091
1492,35.91546570994824,2,20,0.888223249372472,0.25980510993496886,one_point,2,0.005863536996965351,49.129389672655506,0.339873346469607,58.2771341107196
380,35.916908020858216,4,26,0.8163113475585024,0.25222905832338405,two_point,3,0.0072112682013282985,45.62998337667813,0.31987334586677674,61.80086734002973
1406,35.930806870252404,2,26,0.8576434502804868,0.274839600715467,one_point,2,0.006543764076259082,48.032578459476646,0.29987334592685594,59.4599688053537
1117,35.96545315239666,2,20,0.754177278318745,0.27706199384601093,one_point,2,0.017085095762100738,31.02903666444169,0.3398733487302116,76.52744944401809
721,35.968533621140786,2,22,0.7951398876429202,0.17357141574469784,two_point,3,0.010508338725506591,29.65737667502688,0.23987334593819726,78.00835084245729
890,35.982000110408286,2,22,0.8114478486279293,0.2669518475041818,one_point,2,0.007682631357783187,42.999240250630464,0.2598733466758384,64.68688673391857
648,36.026645264673924,2,30,0.810098134459602,0.13148879783263875,one_point,2,0.012690825628102038,31.23732796380806,0.29987334764175533,76.54273448257194
816,36.041075813718926,0,26,0.8231922261286152,0.2660467977763754,two_point,2,0.003884623621990888,33.2479370561935,0.4398733472310724,74.43541703773221
133,36.06594965894794,4,24,0.8118154709046107,0.25473384530105736,two_point,2,0.02565563572095453,15.553811744007737,0.39987336631824344,92.24416386651785
170,36.076394225575136,2,26,0.7926769742843147,0.18667848889266653,one_point,4,0.013067660292815472,42.753885739653626,0.2798733467269238,65.19542359034484
622,36.10245945970754,4,22,0.8233963228977887,0.14836295153386997,two_point,3,0.0039467545545678485,31.045817613425548,0.3798733460884379,76.88168741960864
1027,36.1303126613768,4,30,0.8025218955436721,0.27110199956975745,one_point,2,0.006359170392356413,38.62497953031736,0.27987334652987905,69.48608510728315
1063,36.19457055628861,6,26,0.8288430647495489,0.20962301748961343,two_point,3,0.009304785663476513,50.224565562256096,0.2998733462034422,58.059272760406294
545,36.2302059107952,6,30,0.7651025131327667,0.22127067971236186,uniform,2,0.01709650532946823,46.22275234439236,0.31987334627482483,62.14799204171841
248,36.23097418185549,0,28,0.8395389186944651,0.21522908790594172,two_point,6,0.01946951574947079,37.668453895682624,0.23987334989244274,70.7845952999914
1438,36.2954356416646,2,26,0.7050475930826049,0.24846186516419447,one_point,2,0.007180891837195851,49.66740479319126,0.31987334629569597,58.899028785506836
184,36.35310481858114,0,30,0.8534464432597387,0.17140503419374348,two_point,2,0.010312942484421425,50.33303868339745,0.27987334622945775,58.44640242611651
1217,36.38380232619102,6,20,0.8172392739356465,0.2745432854529846,uniform,5,0.007938069753089501,33.24551934926361,0.3198733472592319,75.5860142820502
684,36.42527312402072,0,24,0.7757246584144142,0.26316864750343844,two_point,3,0.009296053247104683,35.136271252155574,0.279873571511515,73.85967454839506
183,36.431515725163216,0,22,0.7816109726175811,0.19915229135592966,two_point,3,0.010299293007034582,49.052139498956734,0.2798733465466478,59.96253432998627
281,36.44146537314055,4,30,0.8373750089727778,0.19475774889017128,two_point,2,0.013855741096841397,33.71415315059254,0.27987334798175617,75.33036962084736
949,36.479995941455286,6,26,0.801366771083575,0.28750069681581836,two_point,4,0.014426247277203656,47.563229649042206,0.31987334621154895,61.55688482911211
486,36.54631548373652,4,24,0.9069208141822973,0.13470646101307793,two_point,3,0.012470801603317571,40.16195863070873,0.2998733466245883,69.17711447387624
61,36.5653704541871,2,26,0.8793725389308013,0.10905974211906311,one_point,4,0.03010755033238942,27.67665550872899,0.3198765536534928,81.6995793001788
