1,125.541,2,4,2,0.871,0.17,2,,,,,,k,n_elites,,,,,,,id,val,cr_type,k,n_elites,p_max,p_min,pop_size
734,129.458,0,4,3,0.945,0.11,3,,,733,102.642,one_point,4,6,0.946,0.109,26,,,,284,108.431,one_point,3,6,0.916,0.104,26
735,88.053,0,5,3,0.934,0.1,3,,,734,129.458,one_point,4,6,0.945,0.11,26,,,,809,108.492,one_point,5,6,0.941,0.243,26
736,81.167,0,5,3,0.815,0.113,3,,,735,88.053,one_point,5,6,0.934,0.1,26,,,,173,108.497,one_point,5,6,0.841,0.214,22
737,75.725,1,5,3,0.946,0.1,3,,,736,81.167,one_point,5,6,0.815,0.113,26,,,,750,108.504,one_point,5,6,0.948,0.108,26
738,132.439,1,5,3,0.815,0.1,3,,,737,75.725,two_point,5,6,0.946,0.1,26,,,,1158,108.525,two_point,5,6,0.843,0.105,22
739,119.811,1,5,3,0.935,0.117,3,,,738,132.439,two_point,5,6,0.815,0.1,26,,,,198,108.557,one_point,6,6,0.85,0.218,22
740,101.281,1,6,3,0.936,0.119,2,,,739,119.811,two_point,5,6,0.935,0.117,26,,,,978,108.636,one_point,5,6,0.882,0.215,22
741,111.849,1,6,3,0.839,0.116,2,,,740,101.281,two_point,6,6,0.936,0.119,24,,,,481,108.668,two_point,4,6,0.83,0.111,28
742,92.362,1,6,3,0.905,0.119,2,,,741,111.849,two_point,6,6,0.839,0.116,24,,,,404,108.704,one_point,5,6,0.846,0.242,24
743,95.493,1,6,3,0.946,0.106,3,,,742,92.362,two_point,6,6,0.905,0.119,24,,,,172,108.749,one_point,5,6,0.841,0.271,22
744,142.024,1,6,3,0.95,0.1,3,,,743,95.493,two_point,6,6,0.946,0.106,26,,,,661,108.751,one_point,5,6,0.846,0.111,28
745,111.469,1,6,3,0.948,0.104,3,,,744,142.024,two_point,6,6,0.95,0.1,26,,,,503,108.765,one_point,6,6,0.816,0.107,24
746,128.624,1,6,3,0.95,0.105,3,,,745,111.469,two_point,6,6,0.948,0.104,26,,,,787,108.803,one_point,5,6,0.939,0.111,26
747,121.575,0,6,3,0.939,0.1,3,,,746,128.624,two_point,6,6,0.95,0.105,26,,,,363,108.891,one_point,5,6,0.844,0.224,28
748,72.816,0,5,3,0.945,0.1,3,,,747,121.575,one_point,6,6,0.939,0.1,26,,,,143,108.912,one_point,6,4,0.833,0.113,26
749,110.861,0,5,3,0.947,0.101,3,,,748,72.816,one_point,5,6,0.945,0.1,26,,,,1175,108.983,uniform,5,6,0.841,0.109,24
750,108.504,0,5,3,0.948,0.108,3,,,749,110.861,one_point,5,6,0.947,0.101,26,,,,1070,109.021,one_point,5,6,0.94,0.275,22
751,145.423,0,5,3,0.839,0.103,3,,,750,108.504,one_point,5,6,0.948,0.108,26,,,,222,109.028,one_point,3,6,0.848,0.231,20
752,113.174,0,5,3,0.947,0.104,3,,,751,145.423,one_point,5,6,0.839,0.103,26,,,,71,109.083,uniform,5,4,0.935,0.215,28
753,115.753,0,5,3,0.944,0.103,3,,,752,113.174,one_point,5,6,0.947,0.104,26,,,,973,109.12,one_point,5,6,0.878,0.206,24
754,138.378,0,3,3,0.948,0.105,3,,,753,115.753,one_point,5,6,0.944,0.103,26,,,,1401,109.181,two_point,5,6,0.933,0.223,28
755,124.907,0,5,3,0.945,0.101,3,,,754,138.378,one_point,3,6,0.948,0.105,26,,,,557,109.183,uniform,6,6,0.83,0.108,28
756,70.823,0,5,3,0.942,0.101,3,,,755,124.907,one_point,5,6,0.945,0.101,26,,,,873,109.281,one_point,5,6,0.945,0.202,26
757,93.896,0,5,3,0.944,0.101,3,,,756,70.823,one_point,5,6,0.942,0.101,26,,,,1054,109.297,one_point,2,6,0.872,0.141,24
758,104.446,0,5,3,0.942,0.1,3,,,757,93.896,one_point,5,6,0.944,0.101,26,,,,714,109.31,one_point,3,6,0.846,0.165,28
759,137.191,0,5,3,0.943,0.101,3,,,758,104.446,one_point,5,6,0.942,0.1,26,,,,498,109.425,one_point,5,6,0.831,0.106,24
760,127.445,0,5,3,0.939,0.239,3,,,759,137.191,one_point,5,6,0.943,0.101,26,,,,647,109.436,two_point,4,6,0.885,0.242,24
761,89.626,0,5,3,0.945,0.1,3,,,760,127.445,one_point,5,6,0.939,0.239,26,,,,710,109.439,two_point,5,6,0.835,0.165,24
762,99.617,0,5,3,0.943,0.101,3,,,761,89.626,one_point,5,6,0.945,0.1,26,,,,1021,109.482,one_point,5,6,0.845,0.108,26
763,67.505,0,5,3,0.943,0.1,3,,,762,99.617,one_point,5,6,0.943,0.101,26,,,,732,109.623,one_point,5,6,0.945,0.107,28
764,90.213,0,5,3,0.943,0.103,3,,,763,67.505,one_point,5,6,0.943,0.1,26,,,,1044,109.642,one_point,5,6,0.944,0.107,26
765,113.554,0,5,3,0.943,0.104,3,,,764,90.213,one_point,5,6,0.943,0.103,26,,,,1370,109.686,one_point,5,6,0.844,0.208,22
766,67.576,0,5,3,0.943,0.104,3,,,765,113.554,one_point,5,6,0.943,0.104,26,,,,623,109.765,uniform,3,6,0.826,0.107,24
767,89.224,0,5,3,0.945,0.1,3,,,766,67.576,one_point,5,6,0.943,0.104,26,,,,1046,109.841,one_point,5,6,0.877,0.107,20
768,95.944,0,5,3,0.938,0.105,3,,,767,89.224,one_point,5,6,0.945,0.1,26,,,,338,109.847,uniform,6,6,0.947,0.204,22
769,115.565,0,5,3,0.943,0.104,3,,,768,95.944,one_point,5,6,0.938,0.105,26,,,,1013,109.874,one_point,5,6,0.929,0.156,22
770,99.606,0,5,3,0.941,0.105,3,,,769,115.565,one_point,5,6,0.943,0.104,26,,,,1183,110.007,two_point,3,6,0.82,0.215,28
771,71.293,0,5,3,0.938,0.104,3,,,770,99.606,one_point,5,6,0.941,0.105,26,,,,383,110.123,one_point,5,6,0.858,0.103,28
772,113,0,5,3,0.937,0.1,3,,,771,71.293,one_point,5,6,0.938,0.104,26,,,,78,110.146,one_point,5,6,0.881,0.226,28
773,99.296,0,5,3,0.942,0.104,3,,,772,113,one_point,5,6,0.937,0.1,26,,,,1012,110.374,one_point,5,6,0.94,0.214,26
774,110.477,0,5,3,0.937,0.1,3,,,773,99.296,one_point,5,6,0.942,0.104,26,,,,259,110.386,uniform,4,6,0.851,0.284,22
775,92.368,0,5,3,0.947,0.1,3,,,774,110.477,one_point,5,6,0.937,0.1,26,,,,774,110.477,one_point,5,6,0.937,0.1,26
776,99.074,0,5,3,0.941,0.1,3,,,775,92.368,one_point,5,6,0.947,0.1,26,,,,1037,110.525,one_point,5,6,0.853,0.208,24
777,87.252,0,5,3,0.941,0.106,3,,,776,99.074,one_point,5,6,0.941,0.1,26,,,,728,110.537,uniform,5,6,0.939,0.107,28
778,102.969,0,5,3,0.936,0.108,3,,,777,87.252,one_point,5,6,0.941,0.106,26,,,,1088,110.564,one_point,5,6,0.942,0.218,30
779,93.856,0,5,3,0.94,0.108,3,,,778,102.969,one_point,5,6,0.936,0.108,26,,,,689,110.573,uniform,5,6,0.85,0.159,28
780,83.931,0,5,3,0.939,0.108,3,,,779,93.856,one_point,5,6,0.94,0.108,26,,,,1354,110.584,uniform,5,6,0.846,0.105,26
781,158.684,0,5,3,0.938,0.108,3,,,780,83.931,one_point,5,6,0.939,0.108,26,,,,512,110.588,one_point,3,6,0.941,0.111,26
782,100.468,0,5,3,0.939,0.11,3,,,781,158.684,one_point,5,6,0.938,0.108,26,,,,1113,110.594,two_point,5,6,0.941,0.229,22
783,121.269,0,5,3,0.931,0.11,3,,,782,100.468,one_point,5,6,0.939,0.11,26,,,,300,110.597,one_point,6,6,0.801,0.206,30
784,159.956,0,5,3,0.939,0.109,3,,,783,121.269,one_point,5,6,0.931,0.11,26,,,,856,110.606,one_point,5,6,0.929,0.199,26
785,98.591,0,5,3,0.933,0.148,3,,,784,159.956,one_point,5,6,0.939,0.109,26,,,,674,110.644,two_point,3,6,0.947,0.121,24
786,101.718,0,5,3,0.93,0.111,3,,,785,98.591,one_point,5,6,0.933,0.148,26,,,,854,110.719,one_point,5,6,0.93,0.202,26
787,108.803,0,5,3,0.939,0.111,3,,,786,101.718,one_point,5,6,0.93,0.111,26,,,,931,110.725,one_point,5,6,0.908,0.198,26
788,198.844,0,5,3,0.936,0.265,3,,,787,108.803,one_point,5,6,0.939,0.111,26,,,,1224,110.842,one_point,5,6,0.859,0.237,28
789,116.43,0,5,3,0.932,0.268,3,,,788,198.844,one_point,5,6,0.936,0.265,26,,,,749,110.861,one_point,5,6,0.947,0.101,26
790,73.393,0,5,3,0.93,0.252,3,,,789,116.43,one_point,5,6,0.932,0.268,26,,,,536,110.917,uniform,6,6,0.842,0.119,28
791,98.859,0,5,3,0.944,0.222,3,,,790,73.393,one_point,5,6,0.93,0.252,26,,,,57,110.948,one_point,6,6,0.874,0.196,24
792,87.151,0,5,3,0.934,0.265,3,,,791,98.859,one_point,5,6,0.944,0.222,26,,,,504,110.958,two_point,6,2,0.912,0.108,24
793,102.751,0,5,3,0.934,0.222,3,,,792,87.151,one_point,5,6,0.934,0.265,26,,,,84,110.964,one_point,4,6,0.88,0.222,26
794,25971.201,0,5,0,0.936,0.243,3,,,793,102.751,one_point,5,6,0.934,0.222,26,,,,324,111.009,uniform,6,6,0.878,0.246,28
795,25475.423,0,5,0,0.927,0.252,3,,,794,25971.201,one_point,5,0,0.936,0.243,26,,,,681,111.1,one_point,5,6,0.837,0.271,30
796,76.419,0,5,3,0.932,0.253,3,,,795,25475.423,one_point,5,0,0.927,0.252,26,,,,115,111.162,two_point,5,6,0.824,0.199,28
797,23595.14,0,5,0,0.933,0.247,3,,,796,76.419,one_point,5,6,0.932,0.253,26,,,,1032,111.197,one_point,5,6,0.849,0.208,24
798,24407.686,0,5,0,0.933,0.251,3,,,797,23595.14,one_point,5,0,0.933,0.247,26,,,,437,111.298,two_point,2,6,0.834,0.113,28
799,99.274,0,5,3,0.934,0.253,3,,,798,24407.686,one_point,5,0,0.933,0.251,26,,,,1213,111.335,one_point,5,6,0.932,0.234,26
800,27244.323,0,5,0,0.94,0.254,3,,,799,99.274,one_point,5,6,0.934,0.253,26,,,,889,111.347,two_point,5,6,0.942,0.1,22
801,97.68,0,5,3,0.925,0.248,3,,,800,27244.323,one_point,5,0,0.94,0.254,26,,,,1259,111.36,uniform,5,6,0.95,0.115,26
802,116,0,5,3,0.923,0.248,3,,,801,97.68,one_point,5,6,0.925,0.248,26,,,,249,111.371,one_point,5,6,0.866,0.211,26
803,107.051,0,5,3,0.947,0.246,3,,,802,116,one_point,5,6,0.923,0.248,26,,,,745,111.469,two_point,6,6,0.948,0.104,26
804,74.655,0,5,3,0.947,0.244,3,,,803,107.051,one_point,5,6,0.947,0.246,26,,,,825,111.486,one_point,5,6,0.937,0.234,26
805,114.036,0,5,3,0.942,0.258,3,,,804,74.655,one_point,5,6,0.947,0.244,26,,,,680,111.554,one_point,5,6,0.838,0.29,30
806,77.007,0,5,3,0.946,0.247,3,,,805,114.036,one_point,5,6,0.942,0.258,26,,,,1263,111.6,uniform,5,6,0.934,0.264,26
807,100.012,0,5,3,0.942,0.245,3,,,806,77.007,one_point,5,6,0.946,0.247,26,,,,1367,111.669,two_point,5,6,0.936,0.22,28
808,89.483,0,5,3,0.947,0.242,3,,,807,100.012,one_point,5,6,0.942,0.245,26,,,,335,111.678,uniform,5,4,0.948,0.24,28
809,108.492,0,5,3,0.941,0.243,3,,,808,89.483,one_point,5,6,0.947,0.242,26,,,,669,111.699,one_point,3,6,0.855,0.109,24
810,69.339,0,5,3,0.944,0.24,3,,,809,108.492,one_point,5,6,0.941,0.243,26,,,,347,111.764,uniform,6,6,0.95,0.235,22
811,136.999,0,5,3,0.941,0.241,3,,,810,69.339,one_point,5,6,0.944,0.24,26,,,,741,111.849,two_point,6,6,0.839,0.116,24
812,112.384,0,5,3,0.943,0.243,3,,,811,136.999,one_point,5,6,0.941,0.241,26,,,,1421,111.886,uniform,5,6,0.924,0.111,26
813,124.274,0,5,1,0.941,0.24,3,,,812,112.384,one_point,5,6,0.943,0.243,26,,,,210,111.944,one_point,6,6,0.855,0.178,24
814,107.098,0,5,3,0.944,0.239,3,,,813,124.274,one_point,5,2,0.941,0.24,26,,,,1212,111.992,one_point,5,6,0.852,0.1,26
815,219.559,0,5,1,0.944,0.23,3,,,814,107.098,one_point,5,6,0.944,0.239,26,,,,992,112.115,one_point,5,6,0.933,0.201,30
816,89.499,0,5,2,0.944,0.238,3,,,815,219.559,one_point,5,2,0.944,0.23,26,,,,118,112.136,one_point,6,6,0.824,0.267,22
817,117.425,0,5,2,0.944,0.237,3,,,816,89.499,one_point,5,4,0.944,0.238,26,,,,1170,112.226,two_point,5,6,0.921,0.1,24
818,99.767,0,5,2,0.943,0.232,3,,,817,117.425,one_point,5,4,0.944,0.237,26,,,,569,112.313,two_point,5,6,0.85,0.245,24
819,102.164,0,5,3,0.947,0.206,3,,,818,99.767,one_point,5,4,0.943,0.232,26,,,,966,112.327,one_point,5,6,0.871,0.202,24
820,106.461,0,5,2,0.944,0.232,3,,,819,102.164,one_point,5,6,0.947,0.206,26,,,,369,112.371,one_point,5,2,0.854,0.122,20
821,172.061,0,5,3,0.945,0.204,3,,,820,106.461,one_point,5,4,0.944,0.232,26,,,,812,112.384,one_point,5,6,0.943,0.243,26
822,89.717,0,5,3,0.938,0.237,3,,,821,172.061,one_point,5,6,0.945,0.204,26,,,,970,112.391,one_point,5,6,0.866,0.207,24
823,115.521,0,5,3,0.939,0.104,3,,,822,89.717,one_point,5,6,0.938,0.237,26,,,,463,112.463,two_point,3,6,0.841,0.107,24
824,82.822,0,5,3,0.938,0.218,3,,,823,115.521,one_point,5,6,0.939,0.104,26,,,,1112,112.463,uniform,4,6,0.941,0.229,26
825,111.486,0,5,3,0.937,0.234,3,,,824,82.822,one_point,5,6,0.938,0.218,26,,,,95,112.591,one_point,6,6,0.87,0.203,22
826,149.498,0,5,3,0.937,0.217,3,,,825,111.486,one_point,5,6,0.937,0.234,26,,,,112,112.597,two_point,5,6,0.824,0.198,28
827,143.783,0,5,3,0.938,0.209,3,,,826,149.498,one_point,5,6,0.937,0.217,26,,,,30,112.598,one_point,4,2,0.817,0.177,22
828,90.197,0,5,3,0.938,0.237,3,,,827,143.783,one_point,5,6,0.938,0.209,26,,,,1277,112.6,one_point,3,6,0.929,0.11,28
829,73.872,0,5,3,0.937,0.216,3,,,828,90.197,one_point,5,6,0.938,0.237,26,,,,46,112.66,one_point,5,6,0.864,0.216,24
830,122.202,0,5,3,0.928,0.26,3,,,829,73.872,one_point,5,6,0.937,0.216,26,,,,301,112.692,one_point,6,6,0.882,0.201,22
831,119.858,0,5,3,0.948,0.216,3,,,830,122.202,one_point,5,6,0.928,0.26,26,,,,936,112.751,one_point,5,6,0.865,0.187,24
832,77.982,0,5,3,0.947,0.192,3,,,831,119.858,one_point,5,6,0.948,0.216,26,,,,702,112.88,two_point,2,6,0.842,0.178,24
833,100.677,0,5,3,0.928,0.104,3,,,832,77.982,one_point,5,6,0.947,0.192,26,,,,460,112.882,two_point,5,6,0.839,0.211,24
834,117.487,0,5,3,0.947,0.105,3,,,833,100.677,one_point,5,6,0.928,0.104,26,,,,1025,112.931,one_point,3,6,0.872,0.103,26
835,62.341,0,5,3,0.948,0.104,3,,,834,117.487,one_point,5,6,0.947,0.105,26,,,,950,112.958,one_point,5,6,0.868,0.183,24
836,96.484,0,5,3,0.915,0.208,3,,,835,62.341,one_point,5,6,0.948,0.104,26,,,,38,112.975,one_point,3,6,0.844,0.278,20
837,87.96,0,5,3,0.939,0.21,3,,,836,96.484,one_point,5,6,0.915,0.208,26,,,,772,113,one_point,5,6,0.937,0.1,26
838,94.581,0,5,3,0.916,0.212,3,,,837,87.96,one_point,5,6,0.939,0.21,26,,,,162,113.037,one_point,6,6,0.848,0.106,26
839,121.436,0,5,3,0.94,0.218,3,,,838,94.581,one_point,5,6,0.916,0.212,26,,,,1424,113.041,uniform,5,6,0.922,0.11,26
840,67.403,0,5,3,0.936,0.211,3,,,839,121.436,one_point,5,6,0.94,0.218,26,,,,1462,113.089,uniform,5,6,0.935,0.122,24
841,75.734,0,5,3,0.94,0.211,3,,,840,67.403,one_point,5,6,0.936,0.211,26,,,,1339,113.105,one_point,3,6,0.837,0.227,22
842,87.517,0,5,3,0.95,0.21,3,,,841,75.734,one_point,5,6,0.94,0.211,26,,,,537,113.135,uniform,6,6,0.842,0.119,28
843,132.767,0,5,3,0.881,0.105,3,,,842,87.517,one_point,5,6,0.95,0.21,26,,,,752,113.174,one_point,5,6,0.947,0.104,26
844,78.346,0,5,3,0.936,0.216,3,,,843,132.767,one_point,5,6,0.881,0.105,26,,,,1005,113.23,one_point,5,6,0.939,0.104,26
845,85.831,0,5,3,0.882,0.106,3,,,844,78.346,one_point,5,6,0.936,0.216,26,,,,612,113.253,one_point,3,6,0.836,0.1,24
846,89.818,0,5,3,0.932,0.213,3,,,845,85.831,one_point,5,6,0.882,0.106,26,,,,1432,113.33,two_point,5,6,0.938,0.249,24
847,80.619,0,5,3,0.935,0.217,3,,,846,89.818,one_point,5,6,0.932,0.213,26,,,,963,113.341,one_point,5,6,0.873,0.198,24
848,67.812,0,5,3,0.935,0.206,3,,,847,80.619,one_point,5,6,0.935,0.217,26,,,,1051,113.392,one_point,5,6,0.869,0.213,20
849,131.018,0,5,3,0.931,0.207,3,,,848,67.812,one_point,5,6,0.935,0.206,26,,,,1272,113.418,one_point,5,6,0.852,0.243,28
850,127.61,0,5,3,0.932,0.205,3,,,849,131.018,one_point,5,6,0.931,0.207,26,,,,588,113.438,two_point,5,6,0.825,0.262,24
851,154.72,0,5,3,0.935,0.206,3,,,850,127.61,one_point,5,6,0.932,0.205,26,,,,965,113.489,one_point,5,6,0.874,0.2,24
852,105.481,0,5,3,0.935,0.214,3,,,851,154.72,one_point,5,6,0.935,0.206,26,,,,765,113.554,one_point,5,6,0.943,0.104,26
853,83.2,0,5,3,0.929,0.213,3,,,852,105.481,one_point,5,6,0.935,0.214,26,,,,1416,113.681,two_point,5,6,0.934,0.201,28
854,110.719,0,5,3,0.93,0.202,3,,,853,83.2,one_point,5,6,0.929,0.213,26,,,,206,113.724,one_point,6,6,0.855,0.173,24
855,122.498,0,5,3,0.932,0.214,3,,,854,110.719,one_point,5,6,0.93,0.202,26,,,,319,113.756,one_point,6,6,0.837,0.198,28
856,110.606,0,5,3,0.929,0.199,3,,,855,122.498,one_point,5,6,0.932,0.214,26,,,,930,113.777,one_point,5,6,0.939,0.192,26
857,81.003,0,5,3,0.935,0.208,3,,,856,110.606,one_point,5,6,0.929,0.199,26,,,,211,113.792,one_point,6,6,0.855,0.202,24
858,67.094,0,5,3,0.927,0.199,3,,,857,81.003,one_point,5,6,0.935,0.208,26,,,,1431,113.807,two_point,5,6,0.937,0.213,24
859,98.543,0,5,3,0.941,0.21,3,,,858,67.094,one_point,5,6,0.927,0.199,26,,,,1015,113.81,one_point,5,6,0.929,0.214,22
860,118.862,0,5,3,0.94,0.21,3,,,859,98.543,one_point,5,6,0.941,0.21,26,,,,12,113.923,two_point,6,4,0.907,0.143,28
861,98.383,0,5,3,0.941,0.207,3,,,860,118.862,one_point,5,6,0.94,0.21,26,,,,971,113.946,one_point,5,6,0.866,0.205,24
862,90,0,5,3,0.935,0.205,3,,,861,98.383,one_point,5,6,0.941,0.207,26,,,,16,113.979,one_point,3,6,0.829,0.293,22
863,90.74,0,5,3,0.943,0.197,3,,,862,90,one_point,5,6,0.935,0.205,26,,,,805,114.036,one_point,5,6,0.942,0.258,26
864,171.828,0,5,1,0.923,0.204,3,,,863,90.74,one_point,5,6,0.943,0.197,26,,,,475,114.096,two_point,4,6,0.827,0.255,28
865,106.586,0,5,3,0.926,0.196,3,,,864,171.828,one_point,5,2,0.923,0.204,26,,,,563,114.106,two_point,6,6,0.843,0.173,28
866,105.552,0,5,3,0.924,0.201,3,,,865,106.586,one_point,5,6,0.926,0.196,26,,,,349,114.235,uniform,6,6,0.948,0.24,22
867,216.064,0,5,1,0.922,0.2,3,,,866,105.552,one_point,5,6,0.924,0.201,26,,,,954,114.361,one_point,5,6,0.869,0.195,24
868,203.798,0,5,1,0.944,0.195,3,,,867,216.064,one_point,5,2,0.922,0.2,26,,,,1258,114.392,uniform,5,6,0.818,0.115,26
869,137.759,0,5,1,0.924,0.198,3,,,868,203.798,one_point,5,2,0.944,0.195,26,,,,1318,114.401,one_point,5,6,0.924,0.106,26
870,143.972,0,5,1,0.922,0.201,3,,,869,137.759,one_point,5,2,0.924,0.198,26,,,,417,114.509,one_point,6,4,0.805,0.231,30
871,93.944,0,5,3,0.923,0.194,3,,,870,143.972,one_point,5,2,0.922,0.201,26,,,,421,114.594,two_point,6,6,0.848,0.116,28
872,108.059,0,5,3,0.921,0.198,3,,,871,93.944,one_point,5,6,0.923,0.194,26,,,,264,114.629,uniform,3,6,0.852,0.276,24
873,109.281,0,5,3,0.945,0.202,3,,,872,108.059,one_point,5,6,0.921,0.198,26,,,,1222,114.632,one_point,3,6,0.944,0.21,28
874,85.137,0,5,3,0.943,0.203,3,,,873,109.281,one_point,5,6,0.945,0.202,26,,,,18,114.703,one_point,3,6,0.829,0.296,22
875,102.821,0,5,3,0.946,0.203,3,,,874,85.137,one_point,5,6,0.943,0.203,26,,,,994,114.834,one_point,5,6,0.813,0.224,30
876,77.55,0,5,3,0.919,0.202,3,,,875,102.821,one_point,5,6,0.946,0.203,26,,,,1343,114.854,one_point,5,6,0.947,0.228,28
877,83.592,0,5,3,0.946,0.185,3,,,876,77.55,one_point,5,6,0.919,0.202,26,,,,182,114.942,one_point,4,6,0.828,0.144,28
878,89.721,0,5,3,0.946,0.203,3,,,877,83.592,one_point,5,6,0.946,0.185,26,,,,641,114.994,one_point,2,6,0.825,0.104,24
879,98.869,0,5,3,0.95,0.206,3,,,878,89.721,one_point,5,6,0.946,0.203,26,,,,145,114.997,one_point,6,6,0.84,0.206,26
880,107.355,0,5,3,0.899,0.1,5,,,879,98.869,one_point,5,6,0.95,0.206,26,,,,1402,115.05,two_point,5,6,0.928,0.227,28
881,75.137,0,5,3,0.898,0.206,3,,,880,107.355,one_point,5,6,0.899,0.1,30,,,,1463,115.218,uniform,5,6,0.935,0.12,24
882,125.928,0,5,3,0.948,0.19,1,,,881,75.137,one_point,5,6,0.898,0.206,26,,,,1148,115.257,two_point,5,6,0.851,0.131,24
883,105.472,0,5,3,0.95,0.112,5,,,882,125.928,one_point,5,6,0.948,0.19,22,,,,42,115.283,one_point,3,6,0.841,0.279,20
884,117.59,0,5,3,0.887,0.111,5,,,883,105.472,one_point,5,6,0.95,0.112,30,,,,1106,115.29,uniform,4,6,0.95,0.22,24
885,91.327,0,5,3,0.94,0.1,5,,,884,117.59,one_point,5,6,0.887,0.111,30,,,,1345,115.363,one_point,5,6,0.809,0.242,30
886,144.471,0,5,3,0.941,0.191,5,,,885,91.327,one_point,5,6,0.94,0.1,30,,,,1192,115.487,one_point,5,6,0.838,0.204,22
887,138.775,0,5,3,0.941,0.112,1,,,886,144.471,one_point,5,6,0.941,0.191,30,,,,959,115.492,one_point,5,6,0.883,0.199,24
888,90.894,0,5,3,0.941,0.104,1,,,887,138.775,one_point,5,6,0.941,0.112,22,,,,37,115.518,one_point,3,6,0.84,0.278,20
889,111.347,1,5,3,0.942,0.1,1,,,888,90.894,one_point,5,6,0.941,0.104,22,,,,823,115.521,one_point,5,6,0.939,0.104,26
890,122.517,1,5,3,0.912,0.105,1,,,889,111.347,two_point,5,6,0.942,0.1,22,,,,769,115.565,one_point,5,6,0.943,0.104,26
891,91.431,1,5,3,0.937,0.106,3,,,890,122.517,two_point,5,6,0.912,0.105,22,,,,709,115.616,two_point,5,6,0.835,0.128,24
892,96.007,1,5,3,0.936,0.105,1,,,891,91.431,two_point,5,6,0.937,0.106,26,,,,1336,115.636,one_point,3,6,0.852,0.113,22
893,99.691,1,5,3,0.939,0.106,3,,,892,96.007,two_point,5,6,0.936,0.105,22,,,,753,115.753,one_point,5,6,0.944,0.103,26
894,132.655,1,5,3,0.939,0.106,3,,,893,99.691,two_point,5,6,0.939,0.106,26,,,,288,115.795,one_point,6,6,0.915,0.297,22
895,115.831,1,5,3,0.927,0.107,3,,,894,132.655,two_point,5,6,0.939,0.106,26,,,,317,115.811,one_point,6,6,0.835,0.207,28
896,79.667,1,5,3,0.927,0.107,3,,,895,115.831,two_point,5,6,0.927,0.107,26,,,,895,115.831,two_point,5,6,0.927,0.107,26
897,85.292,1,5,3,0.927,0.108,3,,,896,79.667,two_point,5,6,0.927,0.107,26,,,,802,116,one_point,5,6,0.923,0.248,26
898,94.033,0,5,3,0.945,0.139,3,,,897,85.292,two_point,5,6,0.927,0.108,26,,,,262,116.003,uniform,3,6,0.852,0.293,24
899,117.274,0,5,3,0.927,0.107,3,,,898,94.033,one_point,5,6,0.945,0.139,26,,,,1089,116.145,one_point,5,6,0.942,0.213,30
900,78.234,0,5,3,0.895,0.136,3,,,899,117.274,one_point,5,6,0.927,0.107,26,,,,1107,116.226,uniform,4,6,0.849,0.221,22
901,106.41,0,5,3,0.895,0.112,3,,,900,78.234,one_point,5,6,0.895,0.136,26,,,,1248,116.392,one_point,5,6,0.938,0.106,26
902,91.286,0,5,3,0.944,0.143,3,,,901,106.41,one_point,5,6,0.895,0.112,26,,,,652,116.406,two_point,4,6,0.843,0.102,28
903,100.768,0,5,3,0.807,0.112,3,,,902,91.286,one_point,5,6,0.944,0.143,26,,,,789,116.43,one_point,5,6,0.932,0.268,26
904,90.092,0,5,3,0.947,0.182,3,,,903,100.768,one_point,5,6,0.807,0.112,26,,,,129,116.5,one_point,6,6,0.861,0.258,22
905,123.603,0,5,3,0.807,0.17,3,,,904,90.092,one_point,5,6,0.947,0.182,26,,,,1279,116.517,one_point,5,6,0.923,0.11,28
906,125.33,0,5,3,0.809,0.113,3,,,905,123.603,one_point,5,6,0.807,0.17,26,,,,327,116.783,uniform,6,6,0.826,0.135,28
907,130.627,0,5,3,0.933,0.222,3,,,906,125.33,one_point,5,6,0.809,0.113,26,,,,486,116.896,uniform,5,4,0.935,0.294,28
908,82.782,0,5,3,0.808,0.1,3,,,907,130.627,one_point,5,6,0.933,0.222,26,,,,566,116.897,two_point,6,6,0.846,0.112,24
909,105.937,0,5,2,0.811,0.1,1,,,908,82.782,one_point,5,6,0.808,0.1,26,,,,1413,116.917,two_point,5,6,0.933,0.147,28
910,120.868,0,5,2,0.839,0.21,1,,,909,105.937,one_point,5,4,0.811,0.1,22,,,,958,116.927,one_point,5,6,0.873,0.199,24
911,100.772,0,5,3,0.934,0.209,1,,,910,120.868,one_point,5,4,0.839,0.21,22,,,,1445,117.021,one_point,5,6,0.943,0.175,20
912,105.281,0,5,2,0.937,0.211,1,,,911,100.772,one_point,5,6,0.934,0.209,22,,,,589,117.033,two_point,5,6,0.84,0.24,24
913,101.347,0,5,2,0.935,0.208,1,,,912,105.281,one_point,5,4,0.937,0.211,22,,,,1029,117.163,one_point,3,6,0.937,0.103,24
914,25928.246,0,5,0,0.936,0.212,1,,,913,101.347,one_point,5,4,0.935,0.208,22,,,,275,117.167,one_point,5,6,0.846,0.29,28
915,26073.413,0,5,0,0.936,0.104,1,,,914,25928.246,one_point,5,0,0.936,0.212,22,,,,542,117.176,uniform,5,6,0.846,0.124,28
916,26447.212,0,5,0,0.944,0.211,1,,,915,26073.413,one_point,5,0,0.936,0.104,22,,,,1124,117.266,one_point,5,6,0.845,0.213,26
917,102.922,0,5,3,0.878,0.104,3,,,916,26447.212,one_point,5,0,0.944,0.211,22,,,,899,117.274,one_point,5,6,0.927,0.107,26
