number,value,crossover_type,k,n_elites,p_crossover_max,p_crossover_min,pop_size,rosenbrock_mean,salomon_mean,whitley_mean
1021,28.059742831891736,uniform,3,4,0.8446645633667127,0.11788731948483812,30,26.56781949797595,0.27987334587768975,57.33153565182157
882,28.07100415348275,one_point,3,4,0.9210546547782359,0.2543780867251585,30,13.906335274863531,0.2798733460368748,70.02680383954785
1999,28.075071424393176,one_point,3,4,0.8926675268571763,0.1139876204609334,20,27.496917944584652,0.3598733462628037,56.36842298233207
278,28.105894601587995,uniform,3,2,0.8821422793796612,0.15384376749418774,20,23.870562668380153,0.2998733464108267,60.14724778997301
1054,28.117671338287085,uniform,3,2,0.837195072710881,0.25756497357619557,20,24.63095522028481,0.2998733464138744,59.422185448162566
694,28.11950284166007,uniform,3,2,0.8355929942228644,0.2288388260557547,28,14.10661847404524,0.25987334621170394,69.99201670472327
2040,28.125630038418475,one_point,3,2,0.8900745690501823,0.22310713147307645,30,28.236888413395018,0.23987334614039754,55.90012835572001
631,28.15186569930573,two_point,3,6,0.8295971275278321,0.21973043065767486,22,22.495965790036653,0.2798733462561521,61.67975796162439
1451,28.181939255210334,one_point,3,2,0.8879353989416681,0.2151180857483155,30,29.612085200035303,0.3198733461168498,54.61385921947884
728,28.199370640634438,two_point,3,2,0.8316449434990362,0.2761996303909397,30,30.31362273157036,0.25987334796191197,54.02461584237104
1498,28.204559394478974,one_point,3,2,0.8748798167997168,0.22939213917598136,30,25.704184450949164,0.3198733466228701,58.589620385864876
383,28.23687215069063,two_point,3,2,0.8905088727171145,0.2574060273653261,26,30.499763419132726,0.33987334673273717,53.87097968620643
2014,28.279821716284165,uniform,3,2,0.8824303068826117,0.23817457515306711,30,27.50805694432132,0.27987334618676735,57.051534858344404
1564,28.308914059059827,one_point,3,2,0.8849698993904451,0.23525786381752684,30,16.318361468924827,0.23987334624336004,68.36850736201129
647,28.3210336668932,two_point,3,2,0.8341195531908626,0.2123178622489962,22,13.743750300728198,0.2798733475530006,70.9394773523984
1711,28.341915712944303,one_point,3,2,0.8155785943239288,0.2384215544366588,26,31.189532073252668,0.2998733466540825,53.53634171892617
2,28.345412379623923,uniform,6,4,0.8686705372861828,0.12842308653443407,24,17.194764888760528,0.27987335313233824,67.56159889697891
1452,28.44044229623888,one_point,2,2,0.8847296129687496,0.2142631270365807,30,12.437854060959092,0.27987335325665696,72.6035994745009
2056,28.544584734798843,one_point,3,4,0.8888946468740281,0.23994648198501767,26,28.547145513535554,0.2198733470499296,56.86673534381104
319,28.550821634531406,one_point,3,2,0.9110005792379571,0.1959259452243991,30,34.50667515973007,0.27987337044605576,50.86591637341809
1860,28.556648085074176,two_point,3,4,0.8763882367700861,0.11623790869754434,30,25.787258393645157,0.29987334606689897,59.58281251551047
849,28.61167627652559,one_point,3,6,0.9065940772308986,0.2697745010073554,28,28.205805119987264,0.2998733463284295,57.329350363261085
1585,28.629070613592987,one_point,3,2,0.8899318360214099,0.2448808337272652,30,12.762791774830491,0.2798733478243698,72.84454671812409
2102,28.693618067807375,two_point,3,2,0.8958415641208326,0.24221649022889813,26,26.89590641644569,0.21987334652518928,58.96507444045123
834,28.717707829082627,two_point,3,2,0.9126513022406233,0.2755086734412699,26,30.60288974419194,0.25987334605680384,55.29036039699914
1833,28.7728921093622,one_point,3,2,0.8929364144866765,0.2625197252462835,26,27.20624480557874,0.2598733468652625,58.85255817564259
1333,28.781893116388233,one_point,4,2,0.8894094681438022,0.23646255235911973,30,41.43549684993369,0.3198733467483263,44.590309152482675
1317,28.80146990876915,one_point,3,2,0.8823630068440564,0.2453867807135344,30,13.789966142723546,0.19987334712651567,72.41457023645738
684,28.803504173892502,one_point,3,2,0.8416838704141917,0.24656597857229606,30,17.78951352124049,0.21987334635819605,68.40112565407881
1610,28.84909908708001,two_point,3,4,0.8933432320451759,0.25985050073965277,30,28.386194779676924,0.2798733471774456,57.88122913438567
2004,28.871545552081542,one_point,6,4,0.8881970776371515,0.22009776727518546,26,35.70112521152219,0.3598733459886277,50.55363809873381
535,28.905141746908594,two_point,3,2,0.920343348057902,0.271506817345522,30,34.6974921054513,0.23987335036535065,51.77805978490913
1777,28.915038178350844,one_point,3,2,0.8861333350972218,0.2539630705880723,22,16.763735803062946,0.29987334598146875,69.68150538600813
1921,28.924439428390368,one_point,5,4,0.8880973653243032,0.1126722316113394,30,13.84834029911687,0.29987334610518585,72.62510463994904
2015,28.93598295056505,uniform,3,2,0.8526408060632468,0.238447467898281,24,14.71371770688362,0.29987336602048215,71.79435777879105
1620,28.941746935247654,one_point,3,2,0.8794137377786233,0.228936420755613,20,31.532414690100428,0.29987334661855714,54.99295276902397
2135,28.945344290607192,one_point,5,2,0.8984278131506849,0.10430277598439106,30,36.39099293131439,0.2598733458948316,50.18516659461234
1946,29.02357249376495,one_point,3,4,0.8770983998413998,0.22723726133348096,24,43.854527219356015,0.3598733466979892,42.85631691524084
497,29.028433775689553,one_point,3,2,0.9098065554969382,0.2704411997258749,30,34.5102533059234,0.25987334719184974,52.31517467395342
130,29.09810189774052,uniform,6,4,0.8732475151919309,0.2016936173578811,30,31.519204889749506,0.3398733475305095,55.435227455941536
827,29.13739455783202,two_point,3,4,0.909565791773479,0.268940693113198,28,32.41274124273159,0.31987334747998053,54.67956908328449
1328,29.140890730597192,one_point,3,2,0.8888614633011165,0.23815079304329814,30,28.400348662295812,0.27987334615654225,58.742450183339216
1775,29.14330556272961,one_point,3,2,0.8870794977833643,0.22616719669502364,30,34.601967902932664,0.2798733460641606,52.548075439192
1810,29.14361622302162,one_point,3,2,0.8848199659685386,0.23740151370188806,30,33.814088035626106,0.29987334635941887,53.31688728707934
115,29.146602729252834,uniform,5,2,0.8680853809153094,0.19211014081529804,30,39.70357278896692,0.2598733458997927,47.47636205289178
771,29.243917013622948,two_point,3,2,0.9113451456279716,0.26588828908507384,30,36.60471988284851,0.27987334905040423,50.84715780896993
913,29.24473270287412,one_point,3,2,0.8151650462453929,0.26420776998780704,30,15.173001196184131,0.29987334599386595,72.26132356644436
1231,29.250519556065836,uniform,3,4,0.8103339039350689,0.2583701938110865,28,28.289402941475494,0.2798733461876916,59.18228238053432
1796,29.26938108638717,one_point,3,2,0.8912548860077978,0.2330797008692264,30,26.471840967902505,0.23987334885383943,61.09642894240517
1819,29.280688930314682,one_point,6,2,0.8984412798739665,0.2458469506069125,30,36.87409339248011,0.27987334599500935,50.688100052468926
1457,29.29208663486703,one_point,2,2,0.876011428251855,0.25087838645289834,30,13.99695860824159,0.2998733465069916,73.5794279498525
1536,29.375423178052984,one_point,6,2,0.8835766054737028,0.23290081362982734,30,16.667270744008626,0.339873346682082,71.11912544346825
1503,29.505406100331836,one_point,3,2,0.8783680576800369,0.23035374211934903,30,26.798804757883033,0.21987334642330306,61.49754019668917
1758,29.537684368102827,two_point,3,2,0.8823304155753314,0.25693053333719773,20,27.924070776750618,0.3398733477496893,60.34910897980817
539,29.538257066943157,two_point,3,2,0.9082223404091839,0.2670687397069716,30,31.07373719280622,0.21987336476836558,57.321160643254885
898,29.544371876202177,two_point,4,6,0.8807263276866824,0.20428643007336872,26,13.878684603597836,0.29987334607475236,74.45455767893394
1030,29.566085407733667,uniform,3,2,0.8833649503456031,0.251738499407693,26,17.702226977068435,0.2598733459999675,70.7361559001326
1829,29.566092708047467,two_point,3,2,0.8926857293960541,0.26150949755716696,24,33.349548153828536,0.25987334614917307,55.08885662416469
1746,29.593871525440264,one_point,3,2,0.8241595763984706,0.10869116598281335,30,28.300067124277167,0.27987334609523595,60.201674105948385
1425,29.62224894807636,one_point,3,4,0.8812771551607289,0.22325153766103048,30,34.255715906623195,0.27987334676106124,54.331157590844825
1613,29.764517947665727,two_point,3,2,0.9010878081572566,0.24071813970701306,22,30.030572048859387,0.2198733466614061,59.04310844747639
1228,29.76460087189156,two_point,3,6,0.8991560771060181,0.11468819274383843,28,27.381526920226378,0.39987334597562374,61.51240234947268
1521,29.765163356603512,one_point,3,2,0.8860933985605378,0.23963956401488914,30,27.384773381204315,0.27987334844505074,61.63084334016118
1138,29.816487717927174,two_point,3,2,0.9138740365505559,0.22480994797951687,30,13.703508022860248,0.2998733464404485,75.44608178448082
534,29.84453093376972,one_point,3,2,0.9156488016492905,0.27414308117063274,30,13.720888722903206,0.33987334610243447,75.47283073230354
1876,29.86530310994905,one_point,3,4,0.8886665996737652,0.11167692337054404,30,27.86567927586114,0.3598733462151479,61.37035670777086
628,29.917950200833626,two_point,3,6,0.8317419595210495,0.21019203951882615,22,29.649124005148725,0.29987334590778136,59.804853251444364
1220,29.930864241662665,two_point,3,2,0.8377403188346827,0.2639498164020962,26,14.05701706353732,0.2998733471207543,75.43570231432992
549,29.94045758095704,two_point,3,2,0.8418561757121602,0.2814885555873934,30,32.810036771788276,0.2998733460935793,56.71146262498927
1383,29.945549859016243,one_point,4,2,0.8775878140828737,0.22070959615883715,20,30.44692466148424,0.29987335176398877,59.08985156380051
18,29.97581739741329,uniform,5,4,0.9475824338344676,0.11313079593492711,20,38.46139231655439,0.3398733462013931,51.12618652948409
537,29.976475240289478,two_point,3,2,0.9081896207312362,0.266464878764201,30,28.660440547550404,0.29987334970546664,60.96911182361257
1029,29.999804506331717,uniform,3,2,0.8834531896330586,0.25103440773071756,26,13.59897567781355,0.2998733462501692,76.10056449493143
2018,30.020252356816595,uniform,3,2,0.8830665117694123,0.22704666961917702,30,30.83167138705777,0.259873349396367,58.96921233399564
426,30.078802186106888,uniform,3,6,0.8501757370232584,0.24278530497093384,28,36.93060060906546,0.27987334608907305,53.02593260316613
1233,30.100226638293766,uniform,3,4,0.9082444782918885,0.25939733907826573,28,36.20410626881902,0.2798733484743231,53.816700297587964
1219,30.133647956631876,two_point,3,2,0.9077799676603311,0.1210106664698822,26,38.215051736203066,0.29987334610180694,51.88601878759075
589,30.146503502591695,one_point,3,2,0.8463445451570355,0.2587864313758782,30,13.5138199867721,0.2598733460066178,76.66581717499636
9,30.195052021028896,uniform,4,2,0.943127716218893,0.2030640726162557,20,14.77819779201408,0.3598733458644713,75.44708492520813
2093,30.198330833466414,one_point,3,2,0.9016441560517193,0.26790997704124975,30,29.9042936164764,0.2798733464185451,60.410825537504294
1114,30.248994982228936,two_point,3,6,0.9095008720458304,0.20705834900209447,30,29.545525827989774,0.2598733462755855,60.94158577242145
316,30.314641735580548,one_point,3,2,0.9492991618790805,0.1635707751540767,30,30.79465302059513,0.23987334645242445,59.909398839694084
2006,30.316663407925926,one_point,3,4,0.8872914506340676,0.2477234853211877,26,13.856831152353914,0.3198733460345764,76.77328572538929
1587,30.323076563748177,one_point,3,2,0.8968544209960276,0.2560163483073325,30,29.160842360798767,0.27987334607720793,61.528513984368566
41,30.323299590619808,uniform,4,2,0.8668174033161051,0.1645859708667074,30,42.89113551360116,0.23987334591712642,47.83888991234113
2066,30.350289192402055,uniform,3,2,0.8568658376941878,0.23628740614296534,22,32.70517645907813,0.27987334614234344,58.06581777198569
1172,30.359160529160153,one_point,3,6,0.8997147177032454,0.28136872443038746,26,25.79654556865419,0.2598733461449509,65.02106267268132
452,30.36885630388578,uniform,3,2,0.9152695137647284,0.2674853967811896,28,44.448095729359,0.25987334604455736,46.3985998362538
448,30.375992572414365,uniform,3,2,0.9157478650591521,0.23986742043378617,28,36.01186592787102,0.27987334642786665,54.83623844294421
638,30.382978139521384,two_point,3,2,0.8261794935894203,0.23116148703760828,22,38.302602075019905,0.2798733460013052,52.56645899754294
1846,30.403338869006472,one_point,3,2,0.8871127257728463,0.22844550020387272,30,30.520544613130642,0.23987334746436248,60.4495986464244
187,30.41131606720604,uniform,5,6,0.8362483529280519,0.2695349707520041,24,51.142723953643774,0.3598733464664311,39.73135090150792
1338,30.44005237619145,one_point,4,2,0.8865960484892536,0.23164380716562102,30,33.07271336234028,0.3398733461097096,57.90757042012435
1817,30.448959910576786,one_point,3,2,0.8765643271573995,0.23020558516945105,30,40.52361646238992,0.29987334657809883,50.52338992276235
1924,30.559868702531713,two_point,3,4,0.8705634974654312,0.23166036836771164,30,36.49076278495393,0.31987334619813873,54.868969976443076
612,30.563303382514864,one_point,3,2,0.8440266082941347,0.2385539247111503,22,27.672494437162168,0.31987334624259345,63.69754236413983
1955,30.57002215569142,two_point,3,4,0.8863965437987544,0.1608163093300976,30,13.132454144005257,0.2998733459837558,78.27773897708525
786,30.573519132760776,one_point,4,2,0.9103503574713947,0.2809563192611292,26,40.0107022848844,0.21987334626428034,51.489981767133635
1405,30.579711677398024,one_point,3,4,0.890810818273827,0.2272828129176033,30,38.9679510601969,0.3598733465497136,52.411310625447456
1232,30.59589492171625,uniform,3,4,0.8286152973575225,0.25874018063395693,28,31.851074312759682,0.3198733459835553,59.61673710640552
548,30.600271071669322,two_point,3,2,0.8425192466771997,0.2875840248323977,30,39.93264875643069,0.29987334711996577,51.56829111145731
1550,30.73135756773314,one_point,3,2,0.889304088599939,0.2397943797438647,30,32.39243242266666,0.2998733458773395,59.501766934655436
664,30.7604774713359,two_point,3,2,0.8153944987546967,0.21608188955661808,30,34.31876481873046,0.27987334811257714,57.68279424716466
1793,30.81214678318121,two_point,5,2,0.8916339056551779,0.23432565453769974,30,27.731740358750876,0.27987334591590557,64.42482664487684
49,30.83044964160419,one_point,3,6,0.8569027739393205,0.18934901537863094,30,28.61248348311772,0.299873352710015,63.57899208898483
702,30.861864803058307,two_point,3,6,0.9042350584392043,0.28363990582298715,26,27.540459963502997,0.3398733460436807,64.70526109962825
910,30.913416916184605,one_point,3,2,0.9086162096891798,0.2630139310143261,30,28.38589325408405,0.31987334622215335,64.03448414824761
855,30.937134736386227,uniform,3,2,0.8236458996848883,0.2799338706367429,22,34.941616487851306,0.33987334646492995,57.52991437484245
511,30.954671642741072,one_point,3,4,0.9127176949706372,0.27001959087198174,30,30.51591279864678,0.25987334634049475,62.088228783235934
1572,30.96381605108194,one_point,3,4,0.8921726959447381,0.23785041841810606,30,27.212954988965645,0.33987334603419644,65.33861981824597
1696,30.99464303324623,one_point,6,2,0.901433398148596,0.25023376953377685,30,44.902061907829534,0.2798733460393251,47.80199384586983
1975,31.1011995239425,one_point,3,4,0.8892845913563953,0.12056874538990185,30,37.3178220363355,0.2798733461486038,55.705903189343395
817,31.113296259814977,uniform,2,2,0.9006780034602277,0.20648303134924714,22,13.864642851029634,0.27987335491365933,79.19537257350164
1552,31.142938074633093,one_point,3,2,0.8687692612389525,0.2407835831917738,30,34.631672280717524,0.2798733464708749,58.51726859671089
1725,31.17084876093827,two_point,3,2,0.8829391758466929,0.11007901773706157,22,37.293470639169875,0.25987334640599513,55.959202297238946
1812,31.229417923084174,one_point,3,2,0.8846023127546053,0.24023825159482545,30,40.05795942167751,0.23987334924345732,53.39042099833155
1881,31.254967550057625,one_point,6,4,0.8785856729070953,0.10494861467154083,30,34.904280440210485,0.27987334597043956,58.58074886399195
1071,31.261573225528114,one_point,3,4,0.9212512179588258,0.25380260644426916,26,27.891026581761714,0.33997314710729715,65.55371994771534
